dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.335920,17.813968,5.656603,3.653318,1.229654,0.467506,0.764740
0.010000,7.362444,17.839270,5.693260,3.665656,1.233833,0.417903,0.758877
0.010000,7.389207,17.864499,5.730040,3.678031,1.237477,0.364414,0.752906
0.010000,7.416213,17.889651,5.766945,3.690436,1.240545,0.306761,0.746825
0.010000,7.443464,17.914721,5.803973,3.702866,1.242996,0.245086,0.740634
0.010000,7.470963,17.939704,5.841126,3.715314,1.244785,0.178943,0.734334
0.010000,7.498713,17.964595,5.878404,3.727773,1.245872,0.108668,0.727924
0.010000,7.526717,17.989389,5.915807,3.740235,1.246211,0.033959,0.721405
0.010000,7.554977,18.014079,5.953333,3.752693,1.245758,-0.045311,0.714776
0.010000,7.583496,18.038662,5.990985,3.765137,1.244469,-0.128897,0.708037
0.010000,7.612276,18.063131,6.028760,3.777560,1.242298,-0.217124,0.701188
0.010000,7.641318,18.087480,6.066660,3.789952,1.239199,-0.309847,0.694231
0.010000,7.670626,18.111704,6.104683,3.802304,1.235130,-0.406931,0.687165
0.010000,7.700202,18.135796,6.142829,3.814604,1.230043,-0.508683,0.679990
0.010000,7.730046,18.159751,6.181097,3.826843,1.223897,-0.614657,0.672708
0.010000,7.760160,18.183561,6.219488,3.839009,1.216647,-0.725019,0.665318
0.010000,7.790546,18.207221,6.257998,3.851092,1.208251,-0.839535,0.657822
0.010000,7.821205,18.230723,6.296629,3.863079,1.198670,-0.958162,0.650221
0.010000,7.852138,18.254062,6.335379,3.874957,1.187863,-1.080625,0.642515
0.010000,7.883345,18.277230,6.374246,3.886715,1.175795,-1.206809,0.634705
0.010000,7.914827,18.300221,6.413229,3.898339,1.162431,-1.336415,0.626793
0.010000,7.946582,18.323025,6.452325,3.909535,1.119567,-4.286433,0.618780
0.010000,7.978603,18.345631,6.491521,3.919631,1.009577,-10.999002,0.610671
0.010000,8.010877,18.368024,6.530803,3.928230,0.859861,-14.971622,0.602468
0.010000,8.043394,18.390190,6.570156,3.935303,0.707331,-15.252943,0.594178
0.010000,8.076140,18.412116,6.609565,3.940823,0.552047,-15.528381,0.585804
0.010000,8.109102,18.433786,6.649012,3.944764,0.394082,-15.796506,0.577352
0.010000,8.142267,18.455189,6.688483,3.947099,0.233524,-16.055793,0.568827
0.010000,8.175619,18.476310,6.727961,3.947804,0.070476,-16.304805,0.560235
0.010000,8.209145,18.497139,6.767430,3.946855,-0.094946,-16.542190,0.551581
0.010000,8.242827,18.517661,6.806872,3.944229,-0.262609,-16.766293,0.542872
0.010000,8.276650,18.537867,6.846271,3.939905,-0.432370,-16.976104,0.534114
0.010000,8.310598,18.557744,6.885610,3.933864,-0.604070,-17.170057,0.525312
0.010000,8.344651,18.577283,6.924871,3.926089,-0.777542,-17.347196,0.516474
0.010000,8.378794,18.596473,6.964036,3.916563,-0.952605,-17.506267,0.507606
0.010000,8.413006,18.615304,7.003089,3.905272,-1.129069,-17.646371,0.498715
0.010000,8.447270,18.633768,7.042011,3.892205,-1.306735,-17.766689,0.489807
0.010000,8.481566,18.651856,7.080785,3.877351,-1.485402,-17.866618,0.480890
0.010000,8.515873,18.669562,7.119392,3.860702,-1.664857,-17.945523,0.471970
0.010000,8.550173,18.686878,7.157814,3.842253,-1.844886,-18.002939,0.463055
